is_directed_int,has_spatial_attributes,has_temporal_attributes,is_bipartite,n_components,avg_betweenness_centrality,avg_closeness_centrality,avg_eigenvector_centrality,avg_degree,std_degree,clustering_coefficient,transitivity,modularity,communities,avg_shortest_path_length,radius,diameter,assortativity,vertex_connectivity,eccentricity_avg,n_nodes,node_types,node_attributes,number_of_isolates,density,edge_types,edge_attributes,n_parallel_edges,n_self_loops,graph_type_1,graph_type_2,graph_type_4,graph_type_3
1,1,0,1,2,0.23046385956740773,0.3679824939163998,0.1910864039228012,54,7.097006169899082,0.2649642644843564,0.13346327658821955,0.27871418674365134,138,3.5570824825458107,7,11,0.16423486830293332,61,4.766730363314693,5880,2,10,36,0.535686702883701,4,14,2,0,1,0,0,0
1,0,1,0,3,0.0417680789608181,0.00037928735841363803,0.26857811013106353,56,2.4624434592918236,0.2688263428194475,0.9957097707416457,0.3094145991886984,112,1.910870192754869,1,4,-0.4455622838928961,56,15.820732488892414,5261,2,0,78,0.9730234289894444,2,1,1,0,0,0,1,0
0,1,0,0,3,0.2734963929198244,0.9587077381501752,0.33808208253568545,26,4.341351301523134,0.2341666968135887,0.7119606995341279,0.07809728697266283,67,4.565864007622881,4,15,0.2787239246220654,9,13.968789004174491,8656,4,11,102,0.7454651779702052,2,13,4,3,0,1,0,0
1,0,0,0,1,0.16963290100698,0.9706169809834705,0.1086186246654999,53,0.3984892181936388,0.6543487984595053,0.3657534398154687,0.45675568275065404,44,5.189923279041314,5,17,-0.3492379666040941,7,11.463999977532719,6540,2,10,137,0.34296577169666287,4,9,1,0,0,1,0,0
0,1,0,0,3,0.04674153598631437,0.21916610533123182,0.689887985402008,43,0.04455784411937724,0.3277399914479473,0.28110641451751206,0.7217772284011479,117,11.055842036991018,2,8,0.7000685767581432,22,3.9847424922767796,8517,2,4,39,0.7369800856641329,4,14,2,1,1,0,0,0
0,0,1,1,1,0.15722389020490565,0.9157824510327658,0.15263747384319468,23,4.002104135391075,0.054750628752620156,0.30805994138922976,0.7257251064168284,104,9.952386494180512,9,3,0.9109809479097815,67,7.294179624586962,6189,4,0,93,0.0211887456411759,3,5,0,4,0,0,1,0
1,0,1,1,2,0.21744042691322832,0.4467833007551222,0.008833402577856897,41,1.02917161576634,0.33935773237548383,0.0011721190414328841,0.07482052097223779,56,1.044551777644931,7,10,-0.491436419803714,23,16.796924764304283,10313,4,9,119,0.2961614673324263,3,7,2,4,0,1,0,0
0,1,1,0,6,0.17252691777534715,0.3414735705666484,0.08230909848628618,16,0.31200403630627704,0.14191995239358113,0.9603604804373644,0.7670560096780195,97,12.511703682545514,4,16,-0.08179791118185542,67,7.190978774315843,837,1,12,79,0.7327470518234221,1,14,0,1,0,1,0,0
1,1,0,1,8,0.13414900123960963,0.41355152580841714,0.28140669631209475,78,5.023330251426875,0.06312983745526723,0.10736408552864207,-0.1175855554787617,6,6.3063703103864315,5,15,0.7660524299034901,31,2.1024191084098547,8691,1,7,48,0.12084164004581055,2,12,1,0,0,0,0,1
1,1,1,0,8,0.0876545907277984,0.7254923451402505,0.09737074692287195,8,4.977414012177437,0.48946528443409576,0.9726715171989734,-0.1571594989783437,27,2.426124692829554,6,14,-0.920123589990749,74,6.47874094133066,729,2,7,63,0.100431350131156,1,12,2,0,0,0,1,0
1,1,1,0,9,0.010114974343680477,0.7867680773651999,0.27282803410005596,22,3.3995972278457804,0.2450563962316783,0.27305533394067183,-0.06817542175904828,45,10.028215023611374,3,7,-0.4696217520499244,62,0.16622773439110572,12863,1,3,101,0.7922303113795334,1,9,4,2,0,1,0,0
0,0,1,1,6,0.22706149302637324,0.025908040682587785,0.6890234913251035,82,2.615582507845059,0.0011954828682697594,0.9306611681058209,0.42752336850315054,139,2.4776099718119067,2,3,-0.781883088638661,60,8.508457661469347,3466,4,0,1,0.6984517173870131,1,2,2,4,0,0,0,1
1,0,0,0,9,0.17862921893281175,0.2681486568983261,0.23106312153214867,52,0.12485566241842694,0.9901366358306253,0.8872583752154827,0.6444116855425059,149,2.4092541262778875,2,13,-0.7996685634968093,80,5.354482559372537,15620,3,2,2,0.12967276406820039,2,13,0,4,0,1,0,0
0,0,1,1,8,0.023089723378562327,0.14322633541284902,0.4478845984341085,24,7.13724651526071,0.3110850652427185,0.09822698016008702,0.7484748704046678,112,7.366404361936136,2,16,-0.38634155513660673,68,16.63109999565236,15563,1,0,130,0.5763344904756933,4,10,0,1,0,0,1,0
1,0,1,1,5,0.11560291147417882,0.42628029633948217,0.2797893399379204,48,4.674820958063502,0.6653938298614002,0.09096680188329953,-0.41961961425361566,122,13.516404357566794,12,3,0.6967170351052214,50,6.539022334192391,4660,1,1,57,0.5975446057660444,3,2,1,1,0,0,1,0
0,1,1,1,3,0.12335694037033665,0.0005275546099964279,0.5198374822294328,19,7.867077321988632,0.9627090618758051,0.6472935733629855,0.95364512923519,39,13.187642639062807,10,4,0.8355981859143131,18,3.199579112317335,3974,2,11,40,0.815531950059111,2,5,3,2,0,0,1,0
1,1,0,0,2,0.08864901988693809,0.04045663056388449,0.2239536612329453,41,3.0660975780066337,0.8058890926272129,0.23645462920266658,-0.4506254538530166,125,5.907868561716333,7,5,-0.9750143829921571,45,5.158144383447578,3617,2,1,95,0.8099150720467306,4,9,0,0,0,1,0,0
0,1,0,0,6,0.3119915997312254,0.1628777678075266,0.6924806441217862,38,2.1127922447386416,0.2338182942096173,0.9866749185334861,0.02293158074087165,5,6.7919982900377,8,16,-0.03625504333969354,18,0.7836265232891088,3951,1,14,5,0.6485907748045446,2,12,4,0,0,1,0,0
1,1,0,1,0,0.17521513025195665,0.6572844601874008,0.6130696184543456,96,2.6897051689577305,0.3072827783884732,0.870998605482443,0.2852509130118902,114,1.1991690628537088,5,9,0.7892353572684128,66,2.8870831353357085,6992,3,1,125,0.401421807397204,2,2,3,3,1,0,0,0
0,0,0,1,8,0.3019016126588419,0.03375977032859889,0.5001872358853122,14,0.06396692677656457,0.07327204088346484,0.6113317292188524,0.7123922004530288,101,11.865209553884135,8,11,0.7007777135759095,6,6.673261322403663,9157,1,7,78,0.007021027554485082,2,0,3,0,1,0,0,0
1,1,0,1,1,0.25796063189682816,0.38606684858688534,0.6140749332616761,16,3.1835779424739874,0.5333194894952954,0.6680051366359423,-0.05122941248099838,27,2.1919538242132277,11,16,-0.4080836595420543,59,3.125011800243243,13702,4,5,63,0.41997063487197717,3,6,1,3,0,0,0,1
0,1,1,0,3,0.1657534564137204,0.42801285307381864,0.31053457321171946,35,6.369358561154407,0.4865636051060187,0.9049675341708874,0.007134612830767995,26,1.3006666839058239,11,14,0.08618085487935212,68,10.283554478199855,7132,1,13,82,0.3533998689371456,3,8,4,4,0,0,0,1
0,1,0,0,0,0.020216712003964014,0.6738878920837614,0.31538731525749153,5,3.0171406749479344,0.49980196329673565,0.9036140609006726,-0.43825259046608644,19,13.205078715824682,1,8,-0.2845918355630528,56,15.175911182658314,16985,1,6,138,0.9834640525580225,4,4,4,4,0,0,0,1
1,1,0,0,0,0.1830444773660399,0.4698793844482686,0.07761269649742547,59,7.239495612168937,0.6008059909453014,0.560579187098207,0.6992566683242298,152,6.837918766925203,12,3,-0.038075529229108174,42,0.9182598573882447,5671,3,0,66,0.5450550137395953,2,11,2,4,0,1,0,0
1,0,0,0,4,0.29136064837443354,0.0073434160531705706,0.6305626754941278,14,3.5490743184442497,0.1682899770205739,0.4917185625736604,0.6252243192536013,129,9.106157126403758,12,7,-0.7001239561672652,2,0.2466057513728921,3167,1,14,97,0.42250251978396625,1,5,3,2,0,1,0,0
0,0,1,1,2,0.0998086549156986,0.12490308147908513,0.43352205622541884,99,5.197491193916619,0.46939906696128153,0.5664110353581578,-0.10132435566620263,141,2.05518047137082,10,8,0.5658352065235952,34,12.920122536544552,19995,2,0,100,0.39021698592649046,3,9,1,2,0,0,1,0
0,0,0,0,2,0.3045890517754622,0.9870736093006381,0.5484473502506592,29,4.627405136480392,0.9575358131026165,0.24401433853823729,0.9614370359480915,55,7.705968091465299,8,3,0.0022846306214210355,75,7.372905834797122,6378,4,2,143,0.5087265795116016,1,5,2,4,0,0,0,1
0,0,1,1,2,0.06112334438641594,0.24565386014878288,0.4500885723017015,41,0.7382923204447422,0.1757579630593542,0.6665253872419559,-0.20235910867432227,129,10.742645337790226,4,16,-0.6492282523572697,43,13.784903562680045,10082,1,1,56,0.20688203099156077,4,1,4,0,0,0,1,0
1,1,0,1,0,0.2492337383325112,0.10404290305560382,0.017172674450568935,11,6.739733023850841,0.18941839715060027,0.4920893825509055,0.3487632010516236,47,6.38775329913665,2,3,0.814128884421194,14,3.299562982933279,5378,1,2,57,0.3724197712342687,3,4,4,4,0,1,0,0
1,0,1,1,7,0.17636459930523682,0.2291668455465371,0.08514651612048117,73,4.1822001695292315,0.6725918436218832,0.357713833178242,0.009248405746174804,98,2.187075250341027,6,4,-0.486269800409604,43,13.854044590380521,1095,1,12,124,0.6588463872911338,3,10,4,4,1,0,0,0
1,0,0,0,4,0.11495890964046347,0.5013465067080874,0.31570870768499626,24,3.219103502015865,0.1877916343633107,0.45205710925181763,0.6383503321149824,13,7.012498056317918,12,4,-0.8500695371179592,2,8.63687598997335,18185,2,9,64,0.21499526463440088,2,6,4,2,0,0,1,0
1,1,1,0,3,0.028448520787191563,0.7164951204361819,0.4720258623348295,60,4.194042171893375,0.25488857705337664,0.47131162390316217,-0.24074243088914882,151,11.552944346902704,6,16,0.04697244385696564,77,10.938886457803068,15293,1,2,37,0.16302660568701977,2,6,3,0,0,0,0,1
1,0,0,1,1,0.2405029053848826,0.3011678730340306,0.1241251493971493,35,2.240716433606977,0.3183199350205793,0.055543202052622975,0.3053164592673414,77,1.351371377409935,12,14,-0.9656568042931484,8,5.4942971463419585,2805,3,8,33,0.8214761671047818,1,6,0,2,0,1,0,0
1,1,0,1,9,0.21856261537818145,0.9402322199456542,0.6039100056598117,94,6.521053219309862,0.2761259510189972,0.9116482962839364,0.4463932107387467,72,11.219102225860514,7,13,-0.2684843080635959,26,3.9899941090552034,4228,2,2,23,0.7741412553672019,2,6,3,0,0,0,0,1
1,0,1,1,2,0.2044977941319404,0.2659599811871738,0.3076219036964859,25,3.084954133395957,0.3238071414258107,0.13054325245607212,-0.18666521020689136,138,8.540425322288586,8,15,-0.4804207122665962,24,8.850941586333374,7454,4,2,115,0.7146622969111431,4,6,1,4,1,0,0,0
1,0,1,1,8,0.16555271476384995,0.755625925582722,0.34252756793124073,94,6.507055828095463,0.5171925904605006,0.5193003969488851,0.5024228519099907,55,6.962974844458155,9,14,0.3157158000865352,78,2.402523373694243,2384,2,8,121,0.9158590339429418,2,0,3,4,1,0,0,0
1,0,0,0,0,0.09467715181702484,0.3004692601015765,0.6375308110820053,33,3.300784626785007,0.7688517479591678,0.7009328993652119,0.841561004245506,86,2.5440941182342307,12,17,0.36454231598607967,34,10.108630239672687,11458,1,7,3,0.3813747418101463,4,12,1,0,0,0,0,1
0,0,1,0,3,0.12053594097562002,0.2502084528567615,0.46771560138745294,5,1.1765455577932888,0.2144820855080971,0.8117066921807838,0.9358060744262509,15,1.9058186290877694,9,11,0.2824725392722569,75,0.650764784662388,10847,4,0,135,0.2553735831623871,2,4,3,1,0,1,0,0
1,1,0,1,0,0.2969593317712789,0.11902829874231802,0.282643912871583,48,4.382253534762067,0.022682929424979847,0.20275940273565407,-0.21674364861574036,118,12.670924309025835,3,8,0.14845077350822966,29,4.443067832185959,4387,3,9,67,0.8663332953871355,2,8,1,1,0,1,0,0
1,1,1,1,9,0.22491679858301972,0.36954886609161586,0.5123962214069187,84,4.19831692155765,0.2619957365877047,0.7942399990345131,-0.17967874966384456,24,12.601619123337741,2,2,-0.8084757978831834,24,15.390764772270794,12976,2,1,119,0.8976017636485812,1,11,2,1,0,1,0,0
0,0,0,1,2,0.06734749410749763,0.4005986731937513,0.14585313158539803,86,0.018018318310882186,0.5542495398595518,0.9371298802942729,-0.32551111542199224,155,7.417798917414052,5,4,0.3768702381537208,19,2.845608759651511,7404,2,5,2,0.5508075875772237,1,3,4,2,1,0,0,0
1,1,0,1,6,0.3039444319095846,0.010726752999658085,0.14646008451744524,25,2.286712212693873,0.5637325405093049,0.4855234407877652,-0.10474166991799255,157,1.0465062801490488,2,5,0.1518528082451367,3,0.2799488226301503,1274,1,5,105,0.3765969262616281,1,3,1,1,0,0,1,0
1,0,0,1,4,0.1305669329010146,0.1353644682665771,0.47215651255621827,90,7.6240301785075655,0.5441943352116163,0.9623032422171055,0.8450888099956055,155,10.992778443619297,10,9,-0.21177813079842434,64,9.369192759984559,10668,2,12,6,0.8716203177449515,3,14,3,3,0,0,0,1
1,0,0,1,9,0.1329413106581695,0.08015893674290253,0.5769580265254901,9,4.15158744068994,0.5117011119215095,0.8538452732505003,0.07079728303686816,146,1.9309685350253847,1,5,0.0612187097557606,45,3.4898179217185605,9202,1,3,102,0.8699983714239813,3,12,3,4,0,1,0,0
0,0,0,0,8,0.1665976363132017,0.9569239225555378,0.1902684077486111,7,6.44775395393487,0.7042461654826605,0.6915140813710319,0.8976065910681994,117,7.8905037271087926,11,17,0.16299153255699816,11,13.062582437158234,15864,3,2,111,0.951733445008606,4,10,4,4,0,1,0,0
0,1,0,1,6,0.13092733191514055,0.23687281841929508,0.07586687164286135,15,6.901542161114874,0.3541391669682533,0.7397218123413395,0.7467530784659226,121,12.904398055321357,11,6,0.45918922616258384,49,4.0268316487157465,1569,4,6,45,0.06180173522973431,2,14,1,2,0,0,1,0
0,1,1,1,1,0.2674893809816041,0.08939223557050346,0.4019214790705585,91,6.438576855125671,0.16465543241064629,0.9587082817066667,-0.33350217766820295,136,7.9305740889642475,10,1,0.7675439023918282,39,5.851491188123448,19390,1,2,20,0.9827735554054553,2,13,2,0,0,0,0,1
0,1,0,0,7,0.04919008112373168,0.10288488778599003,0.2451131237489152,21,6.701405183129328,0.12190867324686905,0.44171930243803603,0.4482530918555587,28,10.521671177241243,9,5,0.9001585201458262,73,4.994975488761268,8855,1,0,72,0.588009181390698,2,6,2,0,0,0,0,1
1,1,0,0,7,0.2825519085109418,0.9039877848179805,0.4680042335930363,77,7.095220929921152,0.6073474626124052,0.8166126332327017,0.7345033296602657,157,11.672518958546902,9,10,0.9617790573458977,41,13.028064795329218,4834,1,4,144,0.5589026841032246,1,2,4,2,0,0,1,0
1,0,0,1,5,0.053374315606085486,0.41594922838323467,0.48108254836914643,16,5.948001237192988,0.4085071268386359,0.07158833152646327,-0.26494687812080975,97,3.4557949399374834,6,4,-0.6328932888257128,72,15.377091871872356,6571,4,12,48,0.06995845514227561,4,9,1,0,1,0,0,0
0,1,1,0,7,0.24827079884677228,0.9638290004118112,0.6311862573388282,93,1.2508133662029008,0.6044845645510415,0.2011948091733512,0.9663048461620043,91,8.469304232041143,4,12,0.1524015355465702,14,13.41479010387885,17463,1,10,1,0.6867211000223464,3,8,1,3,0,0,0,1
1,0,1,1,1,0.30577914281105306,0.44417002168791,0.1675880860702178,83,2.1887878466801167,0.7076775957114879,0.5818389057582785,0.9223903488012997,153,7.628216908630692,7,3,-0.12103595946190704,24,15.069235163039647,140,2,5,63,0.29279924178783956,4,8,3,1,1,0,0,0
0,0,1,1,3,0.2344826817758095,0.3500936732985328,0.5333630177249984,36,0.05713214494839125,0.5588276546901949,0.08504641786422751,-0.3875840512481467,141,7.083753469031931,13,6,0.3767838405025796,80,2.454313574685409,10449,4,6,31,0.9252643795844493,4,11,0,2,0,0,1,0
0,0,1,1,3,0.05343477177363229,0.849330881115543,0.6122714367704762,83,5.753168242337827,0.19856744497302392,0.9527136720103798,0.2506519521581294,81,6.410317523987985,3,7,-0.23941842801697377,67,3.195247989902641,15731,1,10,133,0.5800375333643243,4,10,0,0,1,0,0,0
1,0,1,0,1,0.11462508924042136,0.5440956804259822,0.18622905470221698,96,3.5196877612949926,0.6169096722897467,0.6076275073037153,-0.19042105140437782,24,2.94055740558895,9,11,-0.7925211515306108,62,7.039371899675812,3915,1,4,0,0.9323819348729426,1,11,2,1,0,0,0,1
1,1,0,1,7,0.1449667165690145,0.26822721059879906,0.2511306563819647,90,5.407415433839088,0.6761537693981218,0.9373985110907146,-0.1430789293207383,68,10.108021352128244,7,3,-0.06495824888774071,21,12.36982666521638,6452,4,14,6,0.5144304538860285,4,10,3,3,1,0,0,0
0,0,0,0,3,0.20274268752048907,0.7645162201359575,0.3558001398510576,31,4.729192995489094,0.4570166736467153,0.3100348610064835,0.47657643380907655,151,6.58529810367061,8,2,0.2749057228982219,9,15.184199989744897,10946,2,8,30,0.10793749252311102,3,0,3,0,0,1,0,0
0,1,1,1,2,0.021394247561740503,0.2328016118783176,0.543200724254993,88,0.4263434851034704,0.8380028658121755,0.889035375896014,0.9606375037685215,46,5.490835479865714,11,13,0.22046966069736418,26,14.818222708777089,12778,3,0,5,0.12209669302647741,1,9,4,0,0,0,1,0
0,1,0,0,0,0.22882483816181767,0.37057562982331393,0.1994846863770501,90,0.5468948524057176,0.9691456955467392,0.44562858025636,0.050550899354874224,104,4.553192641620997,12,7,-0.6151269163067783,36,2.8184199066176436,212,2,6,63,0.013631761936243936,3,1,3,0,0,1,0,0
0,1,0,0,6,0.016138933834667506,0.45509339442669716,0.1500581329753966,62,3.9076801732768294,0.7066655464880811,0.5525220712567583,0.4437411163552718,101,7.972686511866194,1,10,-0.90322463563725,63,14.462572230176551,7264,4,12,59,0.23056462146534207,3,2,3,0,0,0,1,0
1,0,1,1,1,0.2620791245277165,0.24031774920555993,0.3170355702656299,98,0.9480010709845361,0.26025013640737304,0.5860953927348422,0.5543020090885795,62,3.719324861734014,4,14,0.5394927796316795,6,16.352858479136984,18261,4,12,133,0.43016668805761216,2,6,4,3,1,0,0,0
1,1,0,0,8,0.13171117568475135,0.4254337336112186,0.3503797567986499,38,6.41330073705341,0.587974108795477,0.8060554435897078,-0.06785190644156491,95,12.78318586137433,2,4,0.5517455729175513,63,16.193579958636757,9189,4,5,62,0.2305136932743309,2,0,1,4,0,1,0,0
0,0,1,0,2,0.0430157665334383,0.08173020466594927,0.2687953411594206,89,4.771454975575157,0.8193640029089971,0.050118773512265236,-0.3423353142911131,87,8.344818955666053,5,8,0.8416168327952191,17,13.972954536061511,12905,3,14,38,0.4941746144935709,3,11,0,2,0,0,0,1
0,1,0,0,8,0.24690608359236157,0.6659871909236817,0.5369011549219211,88,7.153835181109564,0.4274097929534002,0.9779068201450977,-0.35155651270508276,77,6.429061057255499,7,12,-0.7611761388291476,24,0.983431542721002,5612,1,7,19,0.8494810292296361,2,12,2,4,1,0,0,0
1,0,1,0,8,0.2835927029317405,0.18787215696597293,0.5491520037913585,16,7.609768246108846,0.866746354399138,0.9714000601073876,0.886775620593325,56,2.730754066943339,9,15,-0.613646075762162,37,11.829159489952545,5550,3,3,144,0.08570471346116781,3,5,1,3,0,0,1,0
1,1,0,1,2,0.2514418119998309,0.8555029946421483,0.44370483350165224,29,1.909422561535572,0.31333960646609793,0.01279440821029254,0.262887607417867,105,5.9332628931858675,13,6,0.3052277815157025,5,4.444932976716182,11743,2,1,41,0.04149724327328197,4,7,1,4,0,1,0,0
1,1,0,0,2,0.0676904793373927,0.20325895649140513,0.13269439396979935,26,7.415274870388548,0.16578819715495086,0.45452760786180024,0.5464931557818886,13,3.9954808886681388,13,8,-0.5532618619794627,3,3.4217274488753007,12855,4,13,140,0.23228638661873757,2,3,3,0,0,0,1,0
1,1,0,0,8,0.16940576853152597,0.16214483519205847,0.030620081489521576,45,3.285923326124193,0.16131268237713747,0.3607167851020586,0.1649075316954569,19,13.925752915845129,4,8,0.2607091788636249,47,10.944069798982573,9068,1,14,75,0.8161667045915735,1,1,0,0,0,0,1,0
0,0,0,1,9,0.14959408342519373,0.42131205611290745,0.030782527974805973,16,1.7803071632280236,0.36772674212094636,0.9679799329975046,-0.2809913295238053,144,10.365547548413948,6,12,-0.33639624036466587,11,3.5889343295253293,13978,1,13,19,0.6275078244908368,4,13,4,2,1,0,0,0
1,1,0,0,5,0.047810737882614515,0.4004226409304036,0.17223569150200496,94,3.6745114111439383,0.06057221908252186,0.6610694034498685,0.836816668139837,47,10.640562783015248,4,6,0.6941911144753234,21,8.717764339050074,15617,3,9,40,0.09314189385315985,3,5,3,3,0,0,0,1
0,0,0,1,3,0.0543003317971071,0.4443144539211108,0.4749340891665798,6,0.0742534557121477,0.5276556643355339,0.007203525761086849,0.8362609036643849,102,2.396933421036332,13,1,0.2550458306561916,38,5.5529200599554995,5942,3,1,70,0.20967453593019758,2,14,1,3,1,0,0,0
0,0,0,0,4,0.08893534897205904,0.7784869658517134,0.49672840953721625,2,6.235467771358371,0.34434740977738243,0.14067919344445634,0.46284114159211076,159,1.9448667566511006,12,17,0.29194775953981833,15,16.36046782361095,6450,2,5,65,0.8051202087152227,3,8,1,3,0,0,1,0
0,1,1,0,9,0.3056290294010991,0.7490059029601164,0.2764093286680399,75,7.59920023850264,0.33765120466993703,0.3227672490151826,0.35778381536708603,146,2.797021978260619,11,17,0.002663081236249143,54,11.396056975603265,9270,4,1,125,0.6632485876704415,4,9,3,2,0,0,1,0
0,1,1,1,9,0.06133095489348407,0.24198484691387745,0.3018903377506396,13,2.0578095374951717,0.5519302090691287,0.4691206117072749,0.556930462247063,127,7.323428491226714,9,17,-0.5828816329659803,59,0.28775853391778927,9683,1,10,16,0.6077521317398183,4,4,3,2,0,0,1,0
0,1,1,1,3,0.25966481387251233,0.8217523649593025,0.37460904265348716,93,7.865477613434068,0.8133699554623309,0.3300923635700611,0.7424335569332661,139,11.002754825508447,4,17,0.23186348983062577,66,13.22766256028329,8307,4,1,136,0.4016931961690261,1,12,3,0,0,0,1,0
1,1,1,1,8,0.25711767182068795,0.42553197309360147,0.05814468253266513,89,5.947177144482974,0.9399417838828759,0.7627444547697702,-0.36139571683437044,86,4.303467095730692,6,9,-0.23392020896096888,74,1.5099662146692991,1892,4,13,104,0.9052636164222023,4,10,2,0,0,0,1,0
0,1,1,1,2,0.324791649843184,0.3316428120104281,0.5565355494134846,74,3.5899817595959167,0.10031812195332657,0.934634208874226,0.3323126762165325,152,2.4133161726285346,3,10,0.8345965498146726,8,8.962862415796833,1592,2,3,57,0.32268729115188766,4,3,3,3,0,0,1,0
1,0,1,0,0,0.23744993716281504,0.7215282928354865,0.09374100375588248,8,3.3186033978748437,0.9349511225185093,0.7972745483335976,-0.19199015348699283,92,4.116854020022544,6,9,-0.9274627641573556,68,3.0798236003792745,8192,3,4,39,0.3656201835529831,3,8,4,1,0,1,0,0
1,0,1,1,3,0.040493947605988866,0.25677641624667946,0.22681430443778583,82,2.668828623701975,0.0182083667076689,0.0277777136749231,-0.18393152135913854,113,13.133104567297842,1,13,-0.36683516947979045,47,5.622410595831385,11852,2,4,43,0.26002202260878693,2,2,0,4,1,0,0,0
0,0,1,0,8,0.28229294599595267,0.11372491514951433,0.3094129463882155,49,0.9049327192909704,0.6575031367618762,0.769441660458132,0.8720066180370654,128,6.607146333415065,9,14,0.35524545024703835,31,14.595011066090388,17882,3,9,16,0.736017241952529,3,3,4,2,0,0,1,0
1,0,1,0,1,0.05561830797718684,0.4001934450989164,0.4902706570548409,25,4.1351921293335705,0.21730418369451887,0.5730558130012758,0.17396193415397465,136,11.654685489997883,5,8,0.6060725196239474,75,2.7194869628827307,9700,3,12,133,0.5292556091181175,4,1,1,3,0,1,0,0
0,0,1,1,6,0.021571394831680482,0.5938375273473762,0.49152463947917757,59,6.289710917097132,0.30062829227219945,0.09451853238018837,-0.37059053579374324,50,10.12647015770279,12,3,-0.4117742332115899,35,5.899604117885159,10129,3,1,145,0.6862687436984551,4,10,1,3,0,0,1,0
1,0,1,1,6,0.163606400179147,0.9513309768579996,0.07502457360060666,37,5.8271258373173875,0.6049398164546014,0.11180830818768894,-0.2877774755410707,26,2.9357899465289847,4,11,-0.7977423333453786,76,15.618172942004415,4544,1,1,13,0.4137197298432139,2,11,2,3,0,0,1,0
1,0,0,1,0,0.24574380460910886,0.35441653134058737,0.5995028869027217,88,1.512046928882409,0.06611398800629975,0.8478150793545934,0.9931347281296041,92,3.007963693836775,6,5,0.08413865552966593,28,4.721186386302947,7079,2,2,44,0.21064493048285915,3,13,2,4,1,0,0,0
1,1,1,0,4,0.22120653627423775,0.3800143622197881,0.0708850300996236,45,6.390578295700639,0.21131010679607953,0.8764729799650377,0.5706088942088519,72,5.704499956896048,6,10,-0.5466328383656471,5,8.030301397556169,14207,4,2,31,0.9755536691050916,4,13,0,1,1,0,0,0
1,1,0,0,0,0.09858981248678438,0.3340255517563181,0.6331049487900501,15,4.599070903035214,0.05430347556124926,0.758297696873051,-0.4396804035821579,5,13.755776984688271,2,7,0.6506031284080476,69,6.528924861555044,15498,3,5,27,0.30556590215371005,3,12,0,1,0,0,1,0
0,1,0,1,7,0.1875194655681077,0.7798894077141891,0.501524705483122,32,0.33452624363093,0.8419499271262587,0.42904777324711096,-0.010949697862151497,40,12.607362233482032,4,10,-0.030444996917168954,4,16.529182434156695,13051,3,6,106,0.620252540571804,3,4,2,1,0,1,0,0
0,0,1,1,8,0.20443431747669197,0.2567345218467264,0.07057500551927332,95,3.4235780343224462,0.5435505502967453,0.2555322756187146,0.33048221478012596,87,9.621848413605816,10,8,0.5043691055064932,63,12.212216544550115,5002,4,1,119,0.718017060123945,3,12,0,2,0,1,0,0
0,0,1,0,5,0.24395673968683407,0.7945457068870143,0.1144796455983124,99,6.842438666416457,0.030249824124091163,0.5115324100492267,0.8924055978907193,41,12.85408247340513,11,7,0.7033839420099981,72,11.799351448825957,17390,2,12,96,0.19097677133711322,2,5,3,3,0,0,0,1
0,0,0,1,8,0.20928291862786907,0.3141551686730383,0.1829884990103318,25,5.211759265284143,0.5798320515983713,0.7990422488409972,0.8556761581139807,83,7.582208243556268,13,15,0.6342034280939299,68,16.633356024459143,9954,3,4,3,0.7202043039226578,4,0,3,1,0,0,0,1
1,1,0,1,1,0.2020617469008899,0.0624483294587409,0.34321130574173014,84,2.9158286897491754,0.8660525416887432,0.1836354692654416,0.6957636604711079,79,9.742236684257302,10,13,-0.009481678961268836,18,13.983339179754994,6217,4,5,99,0.3792137539203614,1,3,2,2,1,0,0,0
1,0,1,0,7,0.29461211162681294,0.16939868700937444,0.6590665396463858,33,4.313164499909103,0.5636163076483821,0.340457929028641,-0.410770008061414,152,8.98413218752416,9,13,-0.5175975513662225,50,1.6489008075789076,1658,1,13,131,0.9768728600964047,3,11,2,3,0,0,1,0
1,0,1,0,0,0.0996499989727535,0.5289171289904666,0.09664386473471057,34,6.721487907903597,0.5890176190592844,0.02886839809371522,0.25553599661719284,74,7.617938625827417,10,15,0.6681477242455764,10,14.939247341719879,18155,2,4,44,0.13413536224477107,2,7,0,3,0,1,0,0
1,0,0,1,0,0.10927623308007657,0.404005952088604,0.368351564151719,88,7.533653301112676,0.9490146121889498,0.04067217845587623,0.30417445919256836,134,11.800603907606183,9,7,-0.019580117900642735,73,2.3627867678815324,6333,1,11,98,0.37110006716839417,2,4,0,2,0,0,1,0
0,0,1,0,2,0.09864080155294858,0.23016478638693305,0.6719384931719053,79,2.6929408533006924,0.7840414159834516,0.12814475859282537,-0.03081145562766735,48,3.9530510999997834,4,15,0.5534198146538878,46,12.525598461355699,9751,4,11,140,0.4334778402355346,2,1,0,2,0,0,1,0
0,1,0,0,7,0.18445606884401947,0.7711378010896078,0.5212741974869198,46,6.0038623563544125,0.6568127252238627,0.5047734625086906,-0.15454915969481564,130,7.467392173479338,7,4,0.9744530966736613,40,15.803851107080963,1445,1,12,53,0.7589200734176841,2,14,3,4,0,0,1,0
